longrange1,latrange1,longrange2,latrange2
-42.83932060000008,-22.018931999999953,-42.78932060000008,-21.968931999999953
-42.83932060000008,-21.968931999999953,-42.78932060000008,-21.918931999999952
-42.78932060000008,-22.968931999999967,-42.739320600000084,-22.918931999999966
-42.78932060000008,-22.918931999999966,-42.739320600000084,-22.868931999999965
-42.78932060000008,-22.868931999999965,-42.739320600000084,-22.818931999999965
-42.78932060000008,-22.818931999999965,-42.739320600000084,-22.768931999999964
-42.78932060000008,-22.768931999999964,-42.739320600000084,-22.718931999999963
-42.78932060000008,-22.718931999999963,-42.739320600000084,-22.668931999999963
-42.78932060000008,-22.668931999999963,-42.739320600000084,-22.618931999999962
-42.78932060000008,-22.618931999999962,-42.739320600000084,-22.56893199999996
-42.78932060000008,-22.56893199999996,-42.739320600000084,-22.51893199999996
-42.78932060000008,-22.51893199999996,-42.739320600000084,-22.46893199999996
-42.78932060000008,-22.46893199999996,-42.739320600000084,-22.41893199999996
-42.78932060000008,-22.41893199999996,-42.739320600000084,-22.36893199999996
-42.78932060000008,-22.36893199999996,-42.739320600000084,-22.318931999999958
-42.78932060000008,-22.318931999999958,-42.739320600000084,-22.268931999999957
-42.78932060000008,-22.268931999999957,-42.739320600000084,-22.218931999999956
-42.78932060000008,-22.218931999999956,-42.739320600000084,-22.168931999999955
-42.78932060000008,-22.168931999999955,-42.739320600000084,-22.118931999999955
-42.78932060000008,-22.118931999999955,-42.739320600000084,-22.068931999999954
-42.78932060000008,-22.068931999999954,-42.739320600000084,-22.018931999999953
-42.78932060000008,-22.018931999999953,-42.739320600000084,-21.968931999999953
-42.78932060000008,-21.968931999999953,-42.739320600000084,-21.918931999999952
-42.78932060000008,-21.918931999999952,-42.739320600000084,-21.86893199999995
-42.739320600000084,-22.968931999999967,-42.68932060000009,-22.918931999999966
-42.739320600000084,-22.918931999999966,-42.68932060000009,-22.868931999999965
-42.739320600000084,-22.868931999999965,-42.68932060000009,-22.818931999999965
-42.739320600000084,-22.818931999999965,-42.68932060000009,-22.768931999999964
-42.739320600000084,-22.768931999999964,-42.68932060000009,-22.718931999999963
-42.739320600000084,-22.718931999999963,-42.68932060000009,-22.668931999999963
-42.739320600000084,-22.668931999999963,-42.68932060000009,-22.618931999999962
-42.739320600000084,-22.618931999999962,-42.68932060000009,-22.56893199999996
-42.739320600000084,-22.56893199999996,-42.68932060000009,-22.51893199999996
-42.739320600000084,-22.51893199999996,-42.68932060000009,-22.46893199999996
-42.739320600000084,-22.46893199999996,-42.68932060000009,-22.41893199999996
-42.739320600000084,-22.41893199999996,-42.68932060000009,-22.36893199999996
-42.739320600000084,-22.36893199999996,-42.68932060000009,-22.318931999999958
-42.739320600000084,-22.318931999999958,-42.68932060000009,-22.268931999999957
-42.739320600000084,-22.268931999999957,-42.68932060000009,-22.218931999999956
-42.739320600000084,-22.218931999999956,-42.68932060000009,-22.168931999999955
-42.739320600000084,-22.168931999999955,-42.68932060000009,-22.118931999999955
-42.739320600000084,-22.118931999999955,-42.68932060000009,-22.068931999999954
-42.739320600000084,-22.068931999999954,-42.68932060000009,-22.018931999999953
-42.739320600000084,-22.018931999999953,-42.68932060000009,-21.968931999999953
-42.739320600000084,-21.968931999999953,-42.68932060000009,-21.918931999999952
-42.739320600000084,-21.918931999999952,-42.68932060000009,-21.86893199999995
-42.68932060000009,-22.968931999999967,-42.63932060000009,-22.918931999999966
-42.68932060000009,-22.918931999999966,-42.63932060000009,-22.868931999999965
-42.68932060000009,-22.868931999999965,-42.63932060000009,-22.818931999999965
-42.68932060000009,-22.818931999999965,-42.63932060000009,-22.768931999999964
-42.68932060000009,-22.768931999999964,-42.63932060000009,-22.718931999999963
-42.68932060000009,-22.718931999999963,-42.63932060000009,-22.668931999999963
-42.68932060000009,-22.668931999999963,-42.63932060000009,-22.618931999999962
-42.68932060000009,-22.618931999999962,-42.63932060000009,-22.56893199999996
-42.68932060000009,-22.56893199999996,-42.63932060000009,-22.51893199999996
-42.68932060000009,-22.51893199999996,-42.63932060000009,-22.46893199999996
-42.68932060000009,-22.46893199999996,-42.63932060000009,-22.41893199999996
-42.68932060000009,-22.41893199999996,-42.63932060000009,-22.36893199999996
-42.68932060000009,-22.36893199999996,-42.63932060000009,-22.318931999999958
-42.68932060000009,-22.318931999999958,-42.63932060000009,-22.268931999999957
-42.68932060000009,-22.268931999999957,-42.63932060000009,-22.218931999999956
-42.68932060000009,-22.218931999999956,-42.63932060000009,-22.168931999999955
-42.68932060000009,-22.168931999999955,-42.63932060000009,-22.118931999999955
-42.68932060000009,-22.118931999999955,-42.63932060000009,-22.068931999999954
-42.68932060000009,-22.068931999999954,-42.63932060000009,-22.018931999999953
-42.68932060000009,-22.018931999999953,-42.63932060000009,-21.968931999999953
-42.68932060000009,-21.968931999999953,-42.63932060000009,-21.918931999999952
-42.68932060000009,-21.918931999999952,-42.63932060000009,-21.86893199999995
-42.68932060000009,-21.86893199999995,-42.63932060000009,-21.81893199999995
-42.63932060000009,-22.968931999999967,-42.58932060000009,-22.918931999999966
-42.63932060000009,-22.918931999999966,-42.58932060000009,-22.868931999999965
-42.63932060000009,-22.868931999999965,-42.58932060000009,-22.818931999999965
-42.63932060000009,-22.818931999999965,-42.58932060000009,-22.768931999999964
-42.63932060000009,-22.768931999999964,-42.58932060000009,-22.718931999999963
-42.63932060000009,-22.718931999999963,-42.58932060000009,-22.668931999999963
-42.63932060000009,-22.668931999999963,-42.58932060000009,-22.618931999999962
-42.63932060000009,-22.618931999999962,-42.58932060000009,-22.56893199999996
-42.63932060000009,-22.56893199999996,-42.58932060000009,-22.51893199999996
-42.63932060000009,-22.51893199999996,-42.58932060000009,-22.46893199999996
-42.63932060000009,-22.46893199999996,-42.58932060000009,-22.41893199999996
-42.63932060000009,-22.41893199999996,-42.58932060000009,-22.36893199999996
-42.63932060000009,-22.36893199999996,-42.58932060000009,-22.318931999999958
-42.63932060000009,-22.318931999999958,-42.58932060000009,-22.268931999999957
-42.63932060000009,-22.268931999999957,-42.58932060000009,-22.218931999999956
-42.63932060000009,-22.218931999999956,-42.58932060000009,-22.168931999999955
-42.63932060000009,-22.168931999999955,-42.58932060000009,-22.118931999999955
-42.63932060000009,-22.118931999999955,-42.58932060000009,-22.068931999999954
-42.63932060000009,-22.068931999999954,-42.58932060000009,-22.018931999999953
-42.63932060000009,-22.018931999999953,-42.58932060000009,-21.968931999999953
-42.63932060000009,-21.968931999999953,-42.58932060000009,-21.918931999999952
-42.63932060000009,-21.918931999999952,-42.58932060000009,-21.86893199999995
-42.63932060000009,-21.86893199999995,-42.58932060000009,-21.81893199999995
-42.58932060000009,-22.968931999999967,-42.539320600000096,-22.918931999999966
-42.58932060000009,-22.918931999999966,-42.539320600000096,-22.868931999999965
-42.58932060000009,-22.868931999999965,-42.539320600000096,-22.818931999999965
-42.58932060000009,-22.818931999999965,-42.539320600000096,-22.768931999999964
-42.58932060000009,-22.768931999999964,-42.539320600000096,-22.718931999999963
-42.58932060000009,-22.718931999999963,-42.539320600000096,-22.668931999999963
-42.58932060000009,-22.668931999999963,-42.539320600000096,-22.618931999999962
-42.58932060000009,-22.618931999999962,-42.539320600000096,-22.56893199999996
-42.58932060000009,-22.56893199999996,-42.539320600000096,-22.51893199999996
-42.58932060000009,-22.51893199999996,-42.539320600000096,-22.46893199999996
-42.58932060000009,-22.46893199999996,-42.539320600000096,-22.41893199999996
-42.58932060000009,-22.41893199999996,-42.539320600000096,-22.36893199999996
-42.58932060000009,-22.36893199999996,-42.539320600000096,-22.318931999999958
-42.58932060000009,-22.318931999999958,-42.539320600000096,-22.268931999999957
-42.58932060000009,-22.268931999999957,-42.539320600000096,-22.218931999999956
-42.58932060000009,-22.218931999999956,-42.539320600000096,-22.168931999999955
-42.58932060000009,-22.168931999999955,-42.539320600000096,-22.118931999999955
-42.58932060000009,-22.118931999999955,-42.539320600000096,-22.068931999999954
-42.58932060000009,-22.068931999999954,-42.539320600000096,-22.018931999999953
-42.58932060000009,-22.018931999999953,-42.539320600000096,-21.968931999999953
-42.58932060000009,-21.968931999999953,-42.539320600000096,-21.918931999999952
-42.58932060000009,-21.918931999999952,-42.539320600000096,-21.86893199999995
-42.58932060000009,-21.86893199999995,-42.539320600000096,-21.81893199999995
-42.539320600000096,-22.968931999999967,-42.4893206000001,-22.918931999999966
-42.539320600000096,-22.918931999999966,-42.4893206000001,-22.868931999999965
-42.539320600000096,-22.868931999999965,-42.4893206000001,-22.818931999999965
-42.539320600000096,-22.818931999999965,-42.4893206000001,-22.768931999999964
-42.539320600000096,-22.768931999999964,-42.4893206000001,-22.718931999999963
-42.539320600000096,-22.718931999999963,-42.4893206000001,-22.668931999999963
-42.539320600000096,-22.668931999999963,-42.4893206000001,-22.618931999999962
-42.539320600000096,-22.618931999999962,-42.4893206000001,-22.56893199999996
-42.539320600000096,-22.56893199999996,-42.4893206000001,-22.51893199999996
-42.539320600000096,-22.51893199999996,-42.4893206000001,-22.46893199999996
-42.539320600000096,-22.46893199999996,-42.4893206000001,-22.41893199999996
-42.539320600000096,-22.41893199999996,-42.4893206000001,-22.36893199999996
-42.539320600000096,-22.36893199999996,-42.4893206000001,-22.318931999999958
-42.539320600000096,-22.318931999999958,-42.4893206000001,-22.268931999999957
-42.539320600000096,-22.268931999999957,-42.4893206000001,-22.218931999999956
-42.539320600000096,-22.218931999999956,-42.4893206000001,-22.168931999999955
-42.539320600000096,-22.168931999999955,-42.4893206000001,-22.118931999999955
-42.539320600000096,-22.118931999999955,-42.4893206000001,-22.068931999999954
-42.539320600000096,-22.068931999999954,-42.4893206000001,-22.018931999999953
-42.539320600000096,-22.018931999999953,-42.4893206000001,-21.968931999999953
-42.539320600000096,-21.968931999999953,-42.4893206000001,-21.918931999999952
-42.539320600000096,-21.918931999999952,-42.4893206000001,-21.86893199999995
-42.539320600000096,-21.86893199999995,-42.4893206000001,-21.81893199999995
-42.539320600000096,-21.81893199999995,-42.4893206000001,-21.76893199999995
-42.4893206000001,-22.968931999999967,-42.4393206000001,-22.918931999999966
-42.4893206000001,-22.918931999999966,-42.4393206000001,-22.868931999999965
-42.4893206000001,-22.868931999999965,-42.4393206000001,-22.818931999999965
-42.4893206000001,-22.818931999999965,-42.4393206000001,-22.768931999999964
-42.4893206000001,-22.768931999999964,-42.4393206000001,-22.718931999999963
-42.4893206000001,-22.718931999999963,-42.4393206000001,-22.668931999999963
-42.4893206000001,-22.668931999999963,-42.4393206000001,-22.618931999999962
-42.4893206000001,-22.618931999999962,-42.4393206000001,-22.56893199999996
-42.4893206000001,-22.56893199999996,-42.4393206000001,-22.51893199999996
-42.4893206000001,-22.51893199999996,-42.4393206000001,-22.46893199999996
-42.4893206000001,-22.46893199999996,-42.4393206000001,-22.41893199999996
-42.4893206000001,-22.41893199999996,-42.4393206000001,-22.36893199999996
-42.4893206000001,-22.36893199999996,-42.4393206000001,-22.318931999999958
-42.4893206000001,-22.318931999999958,-42.4393206000001,-22.268931999999957
-42.4893206000001,-22.268931999999957,-42.4393206000001,-22.218931999999956
-42.4893206000001,-22.218931999999956,-42.4393206000001,-22.168931999999955
-42.4893206000001,-22.168931999999955,-42.4393206000001,-22.118931999999955
-42.4893206000001,-22.118931999999955,-42.4393206000001,-22.068931999999954
-42.4893206000001,-22.068931999999954,-42.4393206000001,-22.018931999999953
-42.4893206000001,-22.018931999999953,-42.4393206000001,-21.968931999999953
-42.4893206000001,-21.968931999999953,-42.4393206000001,-21.918931999999952
-42.4893206000001,-21.918931999999952,-42.4393206000001,-21.86893199999995
-42.4893206000001,-21.86893199999995,-42.4393206000001,-21.81893199999995
-42.4893206000001,-21.81893199999995,-42.4393206000001,-21.76893199999995
-42.4393206000001,-22.968931999999967,-42.389320600000104,-22.918931999999966
-42.4393206000001,-22.918931999999966,-42.389320600000104,-22.868931999999965
-42.4393206000001,-22.868931999999965,-42.389320600000104,-22.818931999999965
-42.4393206000001,-22.818931999999965,-42.389320600000104,-22.768931999999964
-42.4393206000001,-22.768931999999964,-42.389320600000104,-22.718931999999963
-42.4393206000001,-22.718931999999963,-42.389320600000104,-22.668931999999963
-42.4393206000001,-22.668931999999963,-42.389320600000104,-22.618931999999962
-42.4393206000001,-22.618931999999962,-42.389320600000104,-22.56893199999996
-42.4393206000001,-22.56893199999996,-42.389320600000104,-22.51893199999996
-42.4393206000001,-22.51893199999996,-42.389320600000104,-22.46893199999996
-42.4393206000001,-22.46893199999996,-42.389320600000104,-22.41893199999996
-42.4393206000001,-22.41893199999996,-42.389320600000104,-22.36893199999996
-42.4393206000001,-22.36893199999996,-42.389320600000104,-22.318931999999958
-42.4393206000001,-22.318931999999958,-42.389320600000104,-22.268931999999957
-42.4393206000001,-22.268931999999957,-42.389320600000104,-22.218931999999956
-42.4393206000001,-22.218931999999956,-42.389320600000104,-22.168931999999955
-42.4393206000001,-22.168931999999955,-42.389320600000104,-22.118931999999955
-42.4393206000001,-22.118931999999955,-42.389320600000104,-22.068931999999954
-42.4393206000001,-22.068931999999954,-42.389320600000104,-22.018931999999953
-42.4393206000001,-22.018931999999953,-42.389320600000104,-21.968931999999953
-42.4393206000001,-21.968931999999953,-42.389320600000104,-21.918931999999952
-42.4393206000001,-21.918931999999952,-42.389320600000104,-21.86893199999995
-42.4393206000001,-21.86893199999995,-42.389320600000104,-21.81893199999995
-42.4393206000001,-21.81893199999995,-42.389320600000104,-21.76893199999995
-42.4393206000001,-21.76893199999995,-42.389320600000104,-21.71893199999995
-42.389320600000104,-22.968931999999967,-42.33932060000011,-22.918931999999966
-42.389320600000104,-22.918931999999966,-42.33932060000011,-22.868931999999965
-42.389320600000104,-22.868931999999965,-42.33932060000011,-22.818931999999965
-42.389320600000104,-22.818931999999965,-42.33932060000011,-22.768931999999964
-42.389320600000104,-22.768931999999964,-42.33932060000011,-22.718931999999963
-42.389320600000104,-22.718931999999963,-42.33932060000011,-22.668931999999963
-42.389320600000104,-22.668931999999963,-42.33932060000011,-22.618931999999962
-42.389320600000104,-22.618931999999962,-42.33932060000011,-22.56893199999996
-42.389320600000104,-22.56893199999996,-42.33932060000011,-22.51893199999996
-42.389320600000104,-22.51893199999996,-42.33932060000011,-22.46893199999996
-42.389320600000104,-22.46893199999996,-42.33932060000011,-22.41893199999996
-42.389320600000104,-22.41893199999996,-42.33932060000011,-22.36893199999996
-42.389320600000104,-22.36893199999996,-42.33932060000011,-22.318931999999958
-42.389320600000104,-22.318931999999958,-42.33932060000011,-22.268931999999957
-42.389320600000104,-22.268931999999957,-42.33932060000011,-22.218931999999956
-42.389320600000104,-22.218931999999956,-42.33932060000011,-22.168931999999955
-42.389320600000104,-22.168931999999955,-42.33932060000011,-22.118931999999955
-42.389320600000104,-22.118931999999955,-42.33932060000011,-22.068931999999954
-42.389320600000104,-22.068931999999954,-42.33932060000011,-22.018931999999953
-42.389320600000104,-22.018931999999953,-42.33932060000011,-21.968931999999953
-42.389320600000104,-21.968931999999953,-42.33932060000011,-21.918931999999952
-42.389320600000104,-21.918931999999952,-42.33932060000011,-21.86893199999995
-42.389320600000104,-21.86893199999995,-42.33932060000011,-21.81893199999995
-42.389320600000104,-21.81893199999995,-42.33932060000011,-21.76893199999995
-42.389320600000104,-21.76893199999995,-42.33932060000011,-21.71893199999995
-42.389320600000104,-21.66893199999995,-42.33932060000011,-21.618931999999948
-42.389320600000104,-21.618931999999948,-42.33932060000011,-21.568931999999947
-42.33932060000011,-22.968931999999967,-42.28932060000011,-22.918931999999966
-42.33932060000011,-22.918931999999966,-42.28932060000011,-22.868931999999965
-42.33932060000011,-22.868931999999965,-42.28932060000011,-22.818931999999965
-42.33932060000011,-22.818931999999965,-42.28932060000011,-22.768931999999964
-42.33932060000011,-22.768931999999964,-42.28932060000011,-22.718931999999963
-42.33932060000011,-22.718931999999963,-42.28932060000011,-22.668931999999963
-42.33932060000011,-22.668931999999963,-42.28932060000011,-22.618931999999962
-42.33932060000011,-22.618931999999962,-42.28932060000011,-22.56893199999996
-42.33932060000011,-22.56893199999996,-42.28932060000011,-22.51893199999996
-42.33932060000011,-22.51893199999996,-42.28932060000011,-22.46893199999996
-42.33932060000011,-22.46893199999996,-42.28932060000011,-22.41893199999996
-42.33932060000011,-22.41893199999996,-42.28932060000011,-22.36893199999996
-42.33932060000011,-22.36893199999996,-42.28932060000011,-22.318931999999958
-42.33932060000011,-22.318931999999958,-42.28932060000011,-22.268931999999957
-42.33932060000011,-22.268931999999957,-42.28932060000011,-22.218931999999956
-42.33932060000011,-22.218931999999956,-42.28932060000011,-22.168931999999955
-42.33932060000011,-22.168931999999955,-42.28932060000011,-22.118931999999955
-42.33932060000011,-22.118931999999955,-42.28932060000011,-22.068931999999954
-42.33932060000011,-22.068931999999954,-42.28932060000011,-22.018931999999953
-42.33932060000011,-22.018931999999953,-42.28932060000011,-21.968931999999953
-42.33932060000011,-21.968931999999953,-42.28932060000011,-21.918931999999952
-42.33932060000011,-21.918931999999952,-42.28932060000011,-21.86893199999995
-42.33932060000011,-21.86893199999995,-42.28932060000011,-21.81893199999995
-42.33932060000011,-21.81893199999995,-42.28932060000011,-21.76893199999995
-42.33932060000011,-21.76893199999995,-42.28932060000011,-21.71893199999995
-42.33932060000011,-21.66893199999995,-42.28932060000011,-21.618931999999948
-42.33932060000011,-21.618931999999948,-42.28932060000011,-21.568931999999947
-42.33932060000011,-21.568931999999947,-42.28932060000011,-21.518931999999946
-42.33932060000011,-21.468931999999946,-42.28932060000011,-21.418931999999945
-42.28932060000011,-22.968931999999967,-42.23932060000011,-22.918931999999966
-42.28932060000011,-22.918931999999966,-42.23932060000011,-22.868931999999965
-42.28932060000011,-22.868931999999965,-42.23932060000011,-22.818931999999965
-42.28932060000011,-22.818931999999965,-42.23932060000011,-22.768931999999964
-42.28932060000011,-22.768931999999964,-42.23932060000011,-22.718931999999963
-42.28932060000011,-22.718931999999963,-42.23932060000011,-22.668931999999963
-42.28932060000011,-22.668931999999963,-42.23932060000011,-22.618931999999962
-42.28932060000011,-22.618931999999962,-42.23932060000011,-22.56893199999996
-42.28932060000011,-22.56893199999996,-42.23932060000011,-22.51893199999996
-42.28932060000011,-22.51893199999996,-42.23932060000011,-22.46893199999996
-42.28932060000011,-22.46893199999996,-42.23932060000011,-22.41893199999996
-42.28932060000011,-22.41893199999996,-42.23932060000011,-22.36893199999996
-42.28932060000011,-22.36893199999996,-42.23932060000011,-22.318931999999958
-42.28932060000011,-22.318931999999958,-42.23932060000011,-22.268931999999957
-42.28932060000011,-22.268931999999957,-42.23932060000011,-22.218931999999956
-42.28932060000011,-22.218931999999956,-42.23932060000011,-22.168931999999955
-42.28932060000011,-22.168931999999955,-42.23932060000011,-22.118931999999955
-42.28932060000011,-22.118931999999955,-42.23932060000011,-22.068931999999954
-42.28932060000011,-22.068931999999954,-42.23932060000011,-22.018931999999953
-42.28932060000011,-22.018931999999953,-42.23932060000011,-21.968931999999953
-42.28932060000011,-21.968931999999953,-42.23932060000011,-21.918931999999952
-42.28932060000011,-21.918931999999952,-42.23932060000011,-21.86893199999995
-42.28932060000011,-21.86893199999995,-42.23932060000011,-21.81893199999995
-42.28932060000011,-21.81893199999995,-42.23932060000011,-21.76893199999995
-42.28932060000011,-21.76893199999995,-42.23932060000011,-21.71893199999995
-42.28932060000011,-21.71893199999995,-42.23932060000011,-21.66893199999995
-42.28932060000011,-21.66893199999995,-42.23932060000011,-21.618931999999948
-42.28932060000011,-21.618931999999948,-42.23932060000011,-21.568931999999947
-42.28932060000011,-21.568931999999947,-42.23932060000011,-21.518931999999946
-42.28932060000011,-21.518931999999946,-42.23932060000011,-21.468931999999946
-42.28932060000011,-21.468931999999946,-42.23932060000011,-21.418931999999945
-42.28932060000011,-21.418931999999945,-42.23932060000011,-21.368931999999944
-42.23932060000011,-22.968931999999967,-42.189320600000116,-22.918931999999966
-42.23932060000011,-22.918931999999966,-42.189320600000116,-22.868931999999965
-42.23932060000011,-22.868931999999965,-42.189320600000116,-22.818931999999965
-42.23932060000011,-22.818931999999965,-42.189320600000116,-22.768931999999964
-42.23932060000011,-22.768931999999964,-42.189320600000116,-22.718931999999963
-42.23932060000011,-22.718931999999963,-42.189320600000116,-22.668931999999963
-42.23932060000011,-22.668931999999963,-42.189320600000116,-22.618931999999962
-42.23932060000011,-22.618931999999962,-42.189320600000116,-22.56893199999996
-42.23932060000011,-22.56893199999996,-42.189320600000116,-22.51893199999996
-42.23932060000011,-22.51893199999996,-42.189320600000116,-22.46893199999996
-42.23932060000011,-22.46893199999996,-42.189320600000116,-22.41893199999996
-42.23932060000011,-22.41893199999996,-42.189320600000116,-22.36893199999996
-42.23932060000011,-22.36893199999996,-42.189320600000116,-22.318931999999958
-42.23932060000011,-22.318931999999958,-42.189320600000116,-22.268931999999957
-42.23932060000011,-22.268931999999957,-42.189320600000116,-22.218931999999956
-42.23932060000011,-22.218931999999956,-42.189320600000116,-22.168931999999955
-42.23932060000011,-22.168931999999955,-42.189320600000116,-22.118931999999955
-42.23932060000011,-22.118931999999955,-42.189320600000116,-22.068931999999954
-42.23932060000011,-22.068931999999954,-42.189320600000116,-22.018931999999953
-42.23932060000011,-22.018931999999953,-42.189320600000116,-21.968931999999953
-42.23932060000011,-21.968931999999953,-42.189320600000116,-21.918931999999952
-42.23932060000011,-21.918931999999952,-42.189320600000116,-21.86893199999995
-42.23932060000011,-21.86893199999995,-42.189320600000116,-21.81893199999995
-42.23932060000011,-21.81893199999995,-42.189320600000116,-21.76893199999995
-42.23932060000011,-21.76893199999995,-42.189320600000116,-21.71893199999995
-42.23932060000011,-21.71893199999995,-42.189320600000116,-21.66893199999995
-42.23932060000011,-21.66893199999995,-42.189320600000116,-21.618931999999948
-42.23932060000011,-21.618931999999948,-42.189320600000116,-21.568931999999947
-42.23932060000011,-21.568931999999947,-42.189320600000116,-21.518931999999946
-42.23932060000011,-21.518931999999946,-42.189320600000116,-21.468931999999946
-42.23932060000011,-21.468931999999946,-42.189320600000116,-21.418931999999945
-42.23932060000011,-21.418931999999945,-42.189320600000116,-21.368931999999944
-42.23932060000011,-21.368931999999944,-42.189320600000116,-21.318931999999943
-42.23932060000011,-21.318931999999943,-42.189320600000116,-21.268931999999943
-42.23932060000011,-21.268931999999943,-42.189320600000116,-21.218931999999942
-42.23932060000011,-21.218931999999942,-42.189320600000116,-21.16893199999994
-42.23932060000011,-21.16893199999994,-42.189320600000116,-21.11893199999994
-42.189320600000116,-22.968931999999967,-42.13932060000012,-22.918931999999966
-42.189320600000116,-22.918931999999966,-42.13932060000012,-22.868931999999965
-42.189320600000116,-22.868931999999965,-42.13932060000012,-22.818931999999965
-42.189320600000116,-22.818931999999965,-42.13932060000012,-22.768931999999964
-42.189320600000116,-22.768931999999964,-42.13932060000012,-22.718931999999963
-42.189320600000116,-22.718931999999963,-42.13932060000012,-22.668931999999963
-42.189320600000116,-22.668931999999963,-42.13932060000012,-22.618931999999962
-42.189320600000116,-22.618931999999962,-42.13932060000012,-22.56893199999996
-42.189320600000116,-22.56893199999996,-42.13932060000012,-22.51893199999996
-42.189320600000116,-22.51893199999996,-42.13932060000012,-22.46893199999996
-42.189320600000116,-22.46893199999996,-42.13932060000012,-22.41893199999996
-42.189320600000116,-22.41893199999996,-42.13932060000012,-22.36893199999996
-42.189320600000116,-22.36893199999996,-42.13932060000012,-22.318931999999958
-42.189320600000116,-22.318931999999958,-42.13932060000012,-22.268931999999957
-42.189320600000116,-22.268931999999957,-42.13932060000012,-22.218931999999956
-42.189320600000116,-22.218931999999956,-42.13932060000012,-22.168931999999955
-42.189320600000116,-22.168931999999955,-42.13932060000012,-22.118931999999955
-42.189320600000116,-22.118931999999955,-42.13932060000012,-22.068931999999954
-42.189320600000116,-22.068931999999954,-42.13932060000012,-22.018931999999953
-42.189320600000116,-22.018931999999953,-42.13932060000012,-21.968931999999953
-42.189320600000116,-21.968931999999953,-42.13932060000012,-21.918931999999952
-42.189320600000116,-21.918931999999952,-42.13932060000012,-21.86893199999995
-42.189320600000116,-21.86893199999995,-42.13932060000012,-21.81893199999995
-42.189320600000116,-21.81893199999995,-42.13932060000012,-21.76893199999995
-42.189320600000116,-21.76893199999995,-42.13932060000012,-21.71893199999995
-42.189320600000116,-21.71893199999995,-42.13932060000012,-21.66893199999995
-42.189320600000116,-21.66893199999995,-42.13932060000012,-21.618931999999948
-42.189320600000116,-21.618931999999948,-42.13932060000012,-21.568931999999947
-42.189320600000116,-21.568931999999947,-42.13932060000012,-21.518931999999946
-42.189320600000116,-21.518931999999946,-42.13932060000012,-21.468931999999946
-42.189320600000116,-21.468931999999946,-42.13932060000012,-21.418931999999945
-42.189320600000116,-21.418931999999945,-42.13932060000012,-21.368931999999944
-42.189320600000116,-21.368931999999944,-42.13932060000012,-21.318931999999943
-42.189320600000116,-21.318931999999943,-42.13932060000012,-21.268931999999943
-42.189320600000116,-21.268931999999943,-42.13932060000012,-21.218931999999942
-42.189320600000116,-21.218931999999942,-42.13932060000012,-21.16893199999994
-42.189320600000116,-21.16893199999994,-42.13932060000012,-21.11893199999994
-42.189320600000116,-21.11893199999994,-42.13932060000012,-21.06893199999994
-42.189320600000116,-21.01893199999994,-42.13932060000012,-20.96893199999994
-42.189320600000116,-20.96893199999994,-42.13932060000012,-20.918931999999938
-42.13932060000012,-22.968931999999967,-42.08932060000012,-22.918931999999966
-42.13932060000012,-22.918931999999966,-42.08932060000012,-22.868931999999965
-42.13932060000012,-22.868931999999965,-42.08932060000012,-22.818931999999965
-42.13932060000012,-22.818931999999965,-42.08932060000012,-22.768931999999964
-42.13932060000012,-22.768931999999964,-42.08932060000012,-22.718931999999963
-42.13932060000012,-22.718931999999963,-42.08932060000012,-22.668931999999963
-42.13932060000012,-22.668931999999963,-42.08932060000012,-22.618931999999962
-42.13932060000012,-22.618931999999962,-42.08932060000012,-22.56893199999996
-42.13932060000012,-22.56893199999996,-42.08932060000012,-22.51893199999996
-42.13932060000012,-22.51893199999996,-42.08932060000012,-22.46893199999996
-42.13932060000012,-22.46893199999996,-42.08932060000012,-22.41893199999996
-42.13932060000012,-22.41893199999996,-42.08932060000012,-22.36893199999996
-42.13932060000012,-22.36893199999996,-42.08932060000012,-22.318931999999958
-42.13932060000012,-22.318931999999958,-42.08932060000012,-22.268931999999957
-42.13932060000012,-22.268931999999957,-42.08932060000012,-22.218931999999956
-42.13932060000012,-22.218931999999956,-42.08932060000012,-22.168931999999955
-42.13932060000012,-22.168931999999955,-42.08932060000012,-22.118931999999955
-42.13932060000012,-22.118931999999955,-42.08932060000012,-22.068931999999954
-42.13932060000012,-22.068931999999954,-42.08932060000012,-22.018931999999953
-42.13932060000012,-22.018931999999953,-42.08932060000012,-21.968931999999953
-42.13932060000012,-21.968931999999953,-42.08932060000012,-21.918931999999952
-42.13932060000012,-21.918931999999952,-42.08932060000012,-21.86893199999995
-42.13932060000012,-21.86893199999995,-42.08932060000012,-21.81893199999995
-42.13932060000012,-21.81893199999995,-42.08932060000012,-21.76893199999995
-42.13932060000012,-21.76893199999995,-42.08932060000012,-21.71893199999995
-42.13932060000012,-21.71893199999995,-42.08932060000012,-21.66893199999995
-42.13932060000012,-21.66893199999995,-42.08932060000012,-21.618931999999948
-42.13932060000012,-21.618931999999948,-42.08932060000012,-21.568931999999947
-42.13932060000012,-21.568931999999947,-42.08932060000012,-21.518931999999946
-42.13932060000012,-21.518931999999946,-42.08932060000012,-21.468931999999946
-42.13932060000012,-21.468931999999946,-42.08932060000012,-21.418931999999945
-42.13932060000012,-21.418931999999945,-42.08932060000012,-21.368931999999944
-42.13932060000012,-21.368931999999944,-42.08932060000012,-21.318931999999943
-42.13932060000012,-21.318931999999943,-42.08932060000012,-21.268931999999943
-42.13932060000012,-21.268931999999943,-42.08932060000012,-21.218931999999942
